order_id,order_date,warehouse_id,product_id,quantity,sales_amount
O000586,2023-01-01,W001,P024,8,4186.88
O000587,2023-01-01,W002,P025,4,2985.56
O000588,2023-01-01,W002,P004,8,1447.04
O000589,2023-01-01,W003,P031,2,1142.68
O000590,2023-01-01,W001,P008,15,4376.85
O000591,2023-01-01,W005,P028,9,9750.87
O000592,2023-01-01,W004,P016,2,1633.54
O000593,2023-01-01,W001,P016,8,6534.16
O000594,2023-01-01,W004,P020,10,10248.9
O000595,2023-01-01,W004,P050,7,656.46
O000596,2023-01-01,W004,P042,17,7668.87
O000597,2023-01-01,W003,P041,9,12323.52
O000598,2023-01-01,W003,P001,3,2155.38
O000599,2023-01-01,W001,P006,3,371.85
O000600,2023-01-01,W004,P042,12,5413.32
O000601,2023-01-01,W001,P038,9,10632.6
O000602,2023-01-01,W003,P045,8,10595.12
O000603,2023-01-01,W005,P012,8,3720.4
O000604,2023-01-01,W004,P042,18,8119.98
O000605,2023-01-01,W003,P037,2,186.66
O000606,2023-01-01,W001,P021,1,248.43
O000607,2023-01-01,W005,P012,8,3720.4
O000608,2023-01-01,W001,P026,20,32339.6
O000609,2023-01-01,W001,P034,1,309.16
O000610,2023-01-01,W002,P043,8,3855.28
O000611,2023-01-01,W002,P039,2,1948.06
O000612,2023-01-01,W001,P036,9,9304.11
O000613,2023-01-01,W003,P008,6,1750.74
O000614,2023-01-01,W002,P037,2,186.66
O000615,2023-01-01,W002,P006,10,1239.5
O000616,2023-01-01,W003,P049,2,1592.28
O000617,2023-01-01,W001,P008,14,4085.06
O000618,2023-01-01,W003,P035,10,2165.3
O000619,2023-01-01,W004,P043,5,2409.55
O000620,2023-01-01,W002,P020,6,6149.34
O000621,2023-01-01,W005,P019,4,1708.56
O000622,2023-01-01,W002,P037,4,373.32
O000623,2023-01-01,W003,P034,3,927.48
O000624,2023-01-01,W005,P035,11,2381.83
O000625,2023-01-01,W001,P043,6,2891.46
O000626,2023-01-01,W002,P003,11,2820.62
O000627,2023-01-01,W002,P020,11,11273.79
O000628,2023-01-01,W002,P039,2,1948.06
O000629,2023-01-01,W005,P023,13,6143.93
O000630,2023-01-01,W002,P047,18,21375.72
O000631,2023-01-01,W001,P036,6,6202.74
O000632,2023-01-01,W003,P025,2,1492.78
O000633,2023-01-01,W004,P030,3,389.13
O000634,2023-01-01,W003,P044,18,21168.54
O000635,2023-01-01,W002,P035,11,2381.83
O000636,2023-01-01,W001,P041,6,8215.68
O000637,2023-01-01,W002,P046,16,4261.6
O000638,2023-01-01,W005,P043,10,4819.1
O000639,2023-01-01,W004,P010,15,9492.9
O000640,2023-01-01,W004,P025,1,746.39
O000641,2023-01-01,W005,P016,3,2450.31
O000642,2023-01-01,W003,P008,8,2334.32
O000643,2023-01-01,W005,P027,7,11459.42
O000644,2023-01-01,W003,P041,3,4107.84
O000645,2023-01-01,W003,P022,6,865.86
O000646,2023-01-01,W002,P015,6,4514.58
O000647,2023-01-01,W001,P007,4,4464.44
O000648,2023-01-01,W002,P025,1,746.39
O000649,2023-01-01,W001,P012,10,4650.5
O000650,2023-01-01,W003,P038,9,10632.6
O000651,2023-01-01,W001,P034,3,927.48
O000652,2023-01-01,W005,P019,3,1281.42
O000653,2023-01-01,W005,P007,1,1116.11
O000654,2023-01-01,W002,P021,4,993.72
O000655,2023-01-01,W002,P023,17,8034.37
O000656,2023-01-01,W004,P038,4,4725.6
O000657,2023-01-01,W003,P001,10,7184.6
O000658,2023-01-01,W002,P043,9,4337.19
O000659,2023-01-01,W002,P025,3,2239.17
O000660,2023-01-01,W001,P047,16,19000.64
O000661,2023-01-01,W002,P044,18,21168.54
O000662,2023-01-01,W004,P012,9,4185.45
O000663,2023-01-01,W003,P030,10,1297.1
O000664,2023-01-01,W003,P018,8,13040.16
O000665,2023-01-01,W005,P046,12,3196.2
O000666,2023-01-01,W003,P041,3,4107.84
O000667,2023-01-01,W003,P027,15,24555.9
O000668,2023-01-01,W001,P041,3,4107.84
O000669,2023-01-01,W001,P047,12,14250.48
O000670,2023-01-01,W001,P011,6,4862.1
O000671,2023-01-01,W001,P048,14,16390.08
O000672,2023-01-01,W005,P032,2,2367.98
O000673,2023-01-01,W004,P044,9,10584.27
O000674,2023-01-01,W004,P032,10,11839.9
O000675,2023-01-01,W005,P045,8,10595.12
O000676,2023-01-01,W004,P001,5,3592.3
O000677,2023-01-01,W001,P046,18,4794.3
O000678,2023-01-01,W005,P048,16,18731.52
O000679,2023-01-01,W002,P048,6,7024.32
O000680,2023-01-01,W005,P029,2,353.3
O000681,2023-01-01,W005,P015,4,3009.72
O000682,2023-01-01,W001,P024,9,4710.24
O000683,2023-01-01,W005,P023,6,2835.66
O000684,2023-01-01,W004,P032,8,9471.92
O000685,2023-01-01,W002,P024,8,4186.88
O000686,2023-01-01,W003,P044,12,14112.36
O000687,2023-01-01,W005,P050,8,750.24
O000688,2023-01-01,W003,P020,20,20497.8
O000689,2023-01-01,W003,P017,11,2175.91
O000690,2023-01-01,W001,P048,17,19902.24
O000691,2023-01-01,W002,P020,6,6149.34
O000692,2023-01-01,W004,P040,9,4462.2
O000693,2023-01-01,W001,P023,5,2363.05
O000694,2023-01-01,W005,P030,7,907.97
O000695,2023-01-01,W003,P023,8,3780.88
O000696,2023-01-01,W001,P023,10,4726.1
O000697,2023-01-01,W004,P023,5,2363.05
O000698,2023-01-01,W001,P028,20,21668.6
O000699,2023-01-01,W002,P006,10,1239.5
O000700,2023-01-01,W005,P010,18,11391.48
O000701,2023-01-01,W001,P032,2,2367.98
O000702,2023-01-01,W002,P050,13,1219.14
O000703,2023-01-01,W002,P031,4,2285.36
O000704,2023-01-01,W003,P020,16,16398.24
O000705,2023-01-01,W004,P012,10,4650.5
O000706,2023-01-01,W003,P007,4,4464.44
O000707,2023-01-01,W004,P011,9,7293.15
O000708,2023-01-01,W003,P048,18,21072.96
O000709,2023-01-01,W001,P023,11,5198.71
O000710,2023-01-01,W001,P013,14,11306.4
O000711,2023-01-01,W001,P009,8,4108.64
O000712,2023-01-01,W004,P048,15,17560.8
O000713,2023-01-01,W001,P011,11,8913.85
O000714,2023-01-01,W004,P043,13,6264.83
O000715,2023-01-01,W001,P027,20,32741.2
O000716,2023-01-01,W005,P032,4,4735.96
O000717,2023-01-01,W003,P049,8,6369.12
O000718,2023-01-01,W005,P047,17,20188.18
O000719,2023-01-01,W002,P008,8,2334.32
O000720,2023-01-01,W001,P009,4,2054.32
O000721,2023-01-01,W003,P033,2,966.9
O000722,2023-01-01,W002,P004,15,2713.2
O000723,2023-01-01,W004,P039,1,974.03
O000724,2023-01-01,W004,P031,3,1714.02
O000725,2023-01-01,W003,P032,3,3551.97
O000726,2023-01-01,W004,P016,4,3267.08
O000727,2023-01-01,W005,P012,5,2325.25
O000728,2023-01-01,W003,P050,8,750.24
O000729,2023-01-01,W003,P045,12,15892.68
O000730,2023-01-01,W004,P013,20,16152.0
O000731,2023-01-01,W001,P045,10,13243.9
O000732,2023-01-01,W002,P038,4,4725.6
O000733,2023-01-01,W002,P008,9,2626.11
O000734,2023-01-01,W004,P003,13,3333.46
O000735,2023-01-01,W002,P010,18,11391.48
O000736,2023-01-01,W001,P040,5,2479.0
O000737,2023-01-01,W001,P004,17,3074.96
O000738,2023-01-01,W004,P034,3,927.48
O000739,2023-01-01,W002,P015,7,5267.01
O000740,2023-01-01,W004,P031,1,571.34
O000741,2023-01-01,W005,P028,6,6500.58
O000742,2023-01-01,W003,P008,13,3793.27
O000743,2023-01-01,W003,P018,7,11410.14
O000744,2023-01-01,W004,P016,7,5717.39
O000745,2023-01-01,W001,P012,2,930.1
O000746,2023-01-01,W001,P004,15,2713.2
O000747,2023-01-01,W002,P019,4,1708.56
O000748,2023-01-01,W003,P039,1,974.03
O000749,2023-01-01,W004,P012,6,2790.3
O000750,2023-01-01,W004,P024,15,7850.4
O000751,2023-01-01,W003,P008,8,2334.32
O000752,2023-01-01,W001,P044,9,10584.27
O000753,2023-01-01,W003,P024,16,8373.76
O000754,2023-01-01,W005,P034,3,927.48
O000755,2023-01-01,W002,P042,13,5864.43
O000756,2023-01-01,W002,P038,8,9451.2
O000757,2023-01-01,W001,P007,2,2232.22
O000758,2023-01-01,W005,P008,6,1750.74
O000759,2023-01-01,W005,P042,11,4962.21
O000760,2023-01-01,W002,P046,19,5060.65
O000761,2023-01-01,W001,P005,10,10091.3
O000762,2023-01-01,W005,P022,6,865.86
O000763,2023-01-01,W004,P049,5,3980.7
O000764,2023-01-01,W005,P047,9,10687.86
O000765,2023-01-01,W001,P009,5,2567.9
O000766,2023-01-01,W004,P036,6,6202.74
O000767,2023-01-01,W005,P023,16,7561.76
O000768,2023-01-01,W004,P041,3,4107.84
O000769,2023-01-01,W004,P005,9,9082.17
O000770,2023-01-01,W004,P034,1,309.16
O000771,2023-01-01,W002,P039,3,2922.09
O000772,2023-01-01,W002,P019,1,427.14
O000773,2023-01-01,W005,P004,11,1989.68
O000774,2023-01-01,W004,P032,10,11839.9
O000775,2023-01-01,W005,P005,4,4036.52
O000776,2023-01-01,W004,P049,10,7961.4
O000777,2023-01-01,W004,P036,8,8270.32
O000778,2023-01-01,W004,P039,3,2922.09
O000779,2023-01-01,W002,P012,2,930.1
O000780,2023-01-01,W002,P037,2,186.66
O000781,2023-01-01,W005,P045,5,6621.95
O000782,2023-01-01,W005,P030,10,1297.1
O000783,2023-01-01,W005,P017,14,2769.34
O000784,2023-01-01,W002,P019,3,1281.42
O000785,2023-01-01,W005,P008,10,2917.9
O000786,2023-01-01,W002,P003,12,3077.04
O000787,2023-01-01,W003,P003,9,2307.78
O000788,2023-01-01,W003,P009,6,3081.48
O000789,2023-01-01,W001,P042,12,5413.32
O000790,2023-01-01,W002,P035,8,1732.24
O000791,2023-01-01,W001,P042,16,7217.76
O000792,2023-01-01,W005,P024,15,7850.4
O000793,2023-01-01,W001,P046,13,3462.55
O000794,2023-01-01,W002,P027,14,22918.84
O000795,2023-01-01,W003,P004,5,904.4
O000796,2023-01-01,W003,P015,6,4514.58
O000797,2023-01-01,W002,P017,5,989.05
O000798,2023-01-01,W005,P043,8,3855.28
O000799,2023-01-01,W004,P042,13,5864.43
O000800,2023-01-01,W005,P036,5,5168.95
O000801,2023-01-01,W004,P015,7,5267.01
O000802,2023-01-01,W003,P014,17,6146.86
O000803,2023-01-01,W002,P029,2,353.3
O000804,2023-01-01,W004,P024,9,4710.24
O000805,2023-01-01,W004,P006,9,1115.55
O000806,2023-01-01,W002,P030,4,518.84
O000807,2023-01-01,W002,P013,20,16152.0
O000808,2023-01-01,W002,P042,14,6315.54
O000809,2023-01-01,W001,P020,10,10248.9
O000810,2023-01-01,W002,P026,11,17786.78
O000811,2023-01-01,W001,P010,7,4430.02
O000812,2023-01-01,W004,P016,9,7350.93
O000813,2023-01-01,W004,P007,2,2232.22
O000814,2023-01-01,W001,P039,1,974.03
O000815,2023-01-01,W004,P025,1,746.39
O000816,2023-01-01,W001,P001,2,1436.92
O000817,2023-01-01,W002,P016,3,2450.31
O000818,2023-01-01,W003,P010,5,3164.3
O000819,2023-01-01,W001,P007,3,3348.33
O000820,2023-01-01,W001,P013,9,7268.4
O000821,2023-01-01,W004,P049,9,7165.26
O000822,2023-01-01,W002,P020,15,15373.35
O000823,2023-01-01,W004,P010,12,7594.32
O000824,2023-01-01,W001,P035,13,2814.89
O000825,2023-01-01,W005,P008,5,1458.95
O000826,2023-01-01,W001,P007,3,3348.33
O000827,2023-01-01,W001,P033,8,3867.6
O000828,2023-01-01,W002,P001,5,3592.3
O000829,2023-01-01,W001,P015,8,6019.44
O000830,2023-01-01,W004,P010,16,10125.76
O000831,2023-01-01,W003,P015,8,6019.44
O000832,2023-01-01,W001,P032,4,4735.96
O000833,2023-01-01,W001,P015,3,2257.29
O000834,2023-01-01,W003,P023,7,3308.27
O000835,2023-01-01,W005,P022,3,432.93
O000836,2023-01-01,W003,P006,2,247.9
O000837,2023-01-01,W005,P010,10,6328.6
O000838,2023-01-01,W004,P034,3,927.48
O000839,2023-01-01,W005,P012,8,3720.4
O000840,2023-01-01,W002,P043,14,6746.74
O000841,2023-01-01,W005,P019,3,1281.42
O000842,2023-01-01,W001,P018,9,14670.18
O000843,2023-01-01,W003,P017,7,1384.67
O000844,2023-01-01,W001,P010,9,5695.74
O000845,2023-01-01,W003,P010,17,10758.62
O000846,2023-01-01,W004,P047,20,23750.8
O000847,2023-01-01,W001,P008,18,5252.22
O000848,2023-01-01,W003,P010,7,4430.02
O000849,2023-01-01,W003,P009,4,2054.32
O000850,2023-01-01,W004,P023,15,7089.15
O000851,2023-01-01,W004,P028,20,21668.6
O000852,2023-01-01,W004,P039,3,2922.09
O000853,2023-01-01,W002,P042,12,5413.32
O000854,2023-01-01,W004,P027,20,32741.2
O000855,2023-01-01,W005,P035,20,4330.6
O000856,2023-01-01,W005,P035,12,2598.36
O000857,2023-01-01,W004,P006,8,991.6
O000858,2023-01-01,W005,P037,2,186.66
O000859,2023-01-01,W001,P016,7,5717.39
O000860,2023-01-01,W001,P014,5,1807.9
O000861,2023-01-01,W003,P036,9,9304.11
O000862,2023-01-01,W002,P008,6,1750.74
O000863,2023-01-01,W003,P024,9,4710.24
O000864,2023-01-01,W003,P030,4,518.84
O000865,2023-01-01,W005,P027,12,19644.72
O000866,2023-01-01,W002,P015,2,1504.86
O000867,2023-01-01,W002,P008,9,2626.11
O000868,2023-01-01,W004,P047,5,5937.7
O000869,2023-01-01,W004,P024,6,3140.16
O000870,2023-01-01,W001,P043,7,3373.37
O000871,2023-01-01,W004,P039,2,1948.06
O000872,2023-01-01,W001,P010,16,10125.76
O000873,2023-01-01,W002,P006,5,619.75
O000874,2023-01-01,W001,P001,8,5747.68
O000875,2023-01-01,W002,P049,4,3184.56
O000876,2023-01-01,W004,P048,9,10536.48
O000877,2023-01-01,W005,P045,14,18541.46
O000878,2023-01-01,W004,P027,15,24555.9
O000879,2023-01-01,W004,P042,5,2255.55
O000880,2023-01-01,W003,P008,9,2626.11
O000881,2023-01-01,W001,P042,6,2706.66
O000882,2023-01-01,W005,P049,4,3184.56
O000883,2023-01-01,W005,P011,5,4051.75
O000884,2023-01-01,W004,P028,19,20585.17
O000885,2023-01-01,W005,P046,13,3462.55
O000886,2023-01-01,W005,P033,6,2900.7
O000887,2023-01-01,W002,P028,10,10834.3
O000888,2023-01-01,W003,P006,10,1239.5
O000889,2023-01-01,W004,P009,5,2567.9
O000890,2023-01-01,W004,P040,2,991.6
O000891,2023-01-01,W002,P026,10,16169.8
O000892,2023-01-01,W005,P039,1,974.03
O000893,2023-01-01,W004,P031,3,1714.02
O000894,2023-01-01,W004,P025,2,1492.78
O000895,2023-01-01,W001,P024,18,9420.48
O000896,2023-01-01,W002,P018,3,4890.06
O000897,2023-01-01,W001,P005,7,7063.91
O000898,2023-01-01,W005,P050,15,1406.7
O000899,2023-01-01,W001,P016,6,4900.62
O000900,2023-01-01,W002,P035,8,1732.24
O000901,2023-01-01,W001,P014,5,1807.9
O000902,2023-01-01,W003,P013,11,8883.6
O000903,2023-01-01,W001,P016,6,4900.62
O000904,2023-01-01,W001,P037,1,93.33
O000905,2023-01-01,W005,P031,1,571.34
O000906,2023-01-01,W001,P021,1,248.43
O000907,2023-01-01,W003,P001,7,5029.22
O000908,2023-01-01,W003,P026,11,17786.78
O000909,2023-01-01,W003,P049,8,6369.12
O000910,2023-01-01,W003,P009,3,1540.74
O000911,2023-01-01,W003,P027,8,13096.48
O000912,2023-01-01,W005,P050,9,844.02
O000913,2023-01-01,W001,P038,8,9451.2
O000914,2023-01-01,W004,P038,2,2362.8
O000915,2023-01-01,W003,P011,9,7293.15
O000916,2023-01-01,W004,P006,3,371.85
O000917,2023-01-01,W002,P014,9,3254.22
O000918,2023-01-01,W002,P033,10,4834.5
O000919,2023-01-01,W005,P042,15,6766.65
O000920,2023-01-01,W004,P009,7,3595.06
O000921,2023-01-01,W003,P024,18,9420.48
O000922,2023-01-01,W001,P046,17,4527.95
O000923,2023-01-01,W002,P014,7,2531.06
O000924,2023-01-01,W002,P037,4,373.32
O000925,2023-01-01,W001,P001,4,2873.84
O000926,2023-01-01,W003,P036,3,3101.37
O000927,2023-01-01,W004,P007,4,4464.44
O000928,2023-01-01,W003,P011,14,11344.9
O000929,2023-01-01,W002,P005,6,6054.78
O000930,2023-01-01,W005,P024,16,8373.76
O000931,2023-01-01,W001,P005,4,4036.52
O000932,2023-01-01,W004,P017,20,3956.2
O000933,2023-01-01,W003,P049,9,7165.26
O000934,2023-01-01,W002,P008,20,5835.8
O000935,2023-01-01,W001,P024,14,7327.04
O000936,2023-01-01,W004,P027,9,14733.54
O000937,2023-01-01,W004,P024,15,7850.4
O000938,2023-01-01,W003,P006,8,991.6
O000939,2023-01-01,W005,P029,3,529.95
O000940,2023-01-01,W001,P040,2,991.6
O000941,2023-01-01,W002,P045,5,6621.95
O000942,2023-01-01,W002,P007,3,3348.33
O000943,2023-01-01,W004,P011,17,13775.95
O000944,2023-01-01,W001,P015,8,6019.44
O000945,2023-01-01,W004,P043,7,3373.37
O000946,2023-01-01,W003,P030,9,1167.39
O000947,2023-01-01,W005,P030,3,389.13
O000948,2023-01-01,W001,P012,3,1395.15
O000949,2023-01-01,W004,P050,18,1688.04
O000950,2023-01-01,W002,P026,15,24254.7
O000951,2023-01-01,W001,P021,3,745.29
O000952,2023-01-01,W005,P032,5,5919.95
O000953,2023-01-01,W004,P008,13,3793.27
O000954,2023-01-01,W004,P003,9,2307.78
O000955,2023-01-01,W004,P010,11,6961.46
O000956,2023-01-01,W003,P037,1,93.33
O000957,2023-01-01,W005,P050,17,1594.26
O000958,2023-01-01,W001,P024,18,9420.48
O000959,2023-01-01,W004,P014,6,2169.48
O000960,2023-01-01,W002,P002,18,20919.78
O000961,2023-01-01,W003,P017,10,1978.1
O000962,2023-01-01,W001,P010,7,4430.02
O000963,2023-01-01,W003,P026,7,11318.86
O000964,2023-01-01,W003,P046,19,5060.65
O000965,2023-01-01,W004,P034,2,618.32
O000966,2023-01-01,W003,P012,2,930.1
O000967,2023-01-01,W001,P028,15,16251.45
O000968,2023-01-01,W003,P011,11,8913.85
O000969,2023-01-01,W003,P027,20,32741.2
O000970,2023-01-01,W004,P035,10,2165.3
O000971,2023-01-01,W004,P023,17,8034.37
O000972,2023-01-01,W001,P036,5,5168.95
O000973,2023-01-01,W001,P047,9,10687.86
O000974,2023-01-01,W003,P043,15,7228.65
O000975,2023-01-01,W001,P010,19,12024.34
O000976,2023-01-01,W002,P032,7,8287.93
O000977,2023-01-01,W001,P044,18,21168.54
O000978,2023-01-01,W003,P034,1,309.16
O000979,2023-01-01,W004,P009,9,4622.22
O000980,2023-01-01,W005,P007,1,1116.11
O000981,2023-01-01,W002,P048,11,12877.92
O000982,2023-01-01,W004,P045,10,13243.9
O000983,2023-01-01,W005,P025,2,1492.78
O000984,2023-01-01,W003,P014,11,3977.38
O000985,2023-01-01,W005,P001,7,5029.22
O000986,2023-01-01,W003,P002,14,16270.94
O000987,2023-01-01,W003,P033,3,1450.35
O000988,2023-01-01,W004,P042,19,8571.09
O000989,2023-01-01,W004,P027,16,26192.96
O000990,2023-01-01,W003,P035,18,3897.54
O000991,2023-01-01,W005,P049,7,5572.98
O000992,2023-01-01,W001,P012,9,4185.45
O000993,2023-01-01,W004,P024,10,5233.6
O000994,2023-01-01,W005,P039,2,1948.06
O000995,2023-01-01,W005,P028,17,18418.31
O000996,2023-01-01,W003,P043,18,8674.38
O000997,2023-01-01,W003,P045,8,10595.12
O000998,2023-01-01,W001,P007,1,1116.11
O000999,2023-01-01,W001,P040,8,3966.4
O001000,2023-01-01,W001,P032,10,11839.9
O001001,2023-01-01,W001,P041,9,12323.52
O001002,2023-01-01,W005,P038,2,2362.8
O001003,2023-01-01,W003,P027,11,18007.66
O001004,2023-01-01,W002,P050,19,1781.82
O001005,2023-01-01,W005,P025,1,746.39
O001006,2023-01-01,W002,P031,1,571.34
O001007,2023-01-01,W003,P030,8,1037.68
O001008,2023-01-01,W004,P001,7,5029.22
O001009,2023-01-01,W002,P033,6,2900.7
O001010,2023-01-01,W003,P043,13,6264.83
O001011,2023-01-01,W003,P027,12,19644.72
O001012,2023-01-01,W001,P027,6,9822.36
O001013,2023-01-01,W001,P002,9,10459.89
O001014,2023-01-01,W003,P034,3,927.48
O001015,2023-01-01,W003,P011,18,14586.3
O001016,2023-01-01,W002,P036,8,8270.32
O001017,2023-01-01,W002,P040,8,3966.4
O001018,2023-01-01,W001,P037,4,373.32
O001019,2023-01-01,W002,P041,8,10954.24
O001020,2023-01-01,W002,P026,15,24254.7
O001021,2023-01-01,W005,P011,18,14586.3
O001022,2023-01-01,W002,P007,2,2232.22
O001023,2023-01-01,W005,P008,17,4960.43
O001024,2023-01-01,W003,P036,4,4135.16
O001025,2023-01-01,W003,P014,7,2531.06
O001026,2023-01-01,W001,P002,18,20919.78
O001027,2023-01-01,W001,P041,4,5477.12
O001028,2023-01-01,W001,P040,10,4958.0
O001029,2023-01-01,W001,P037,4,373.32
O001030,2023-01-01,W001,P048,9,10536.48
O001031,2023-01-01,W004,P041,7,9584.96
O001032,2023-01-01,W002,P016,5,4083.85
O001033,2023-01-01,W003,P013,12,9691.2
O001034,2023-01-01,W004,P050,13,1219.14
O001035,2023-01-01,W001,P018,3,4890.06
O001036,2023-01-01,W002,P041,2,2738.56
O001037,2023-01-01,W005,P007,1,1116.11
O001038,2023-01-01,W004,P039,1,974.03
O001039,2023-01-01,W001,P010,14,8860.04
O001040,2023-01-01,W003,P012,3,1395.15
O001041,2023-01-01,W001,P032,7,8287.93
O001042,2023-01-01,W002,P026,8,12935.84
O001043,2023-01-01,W004,P002,18,20919.78
O001044,2023-01-01,W001,P032,3,3551.97
O001045,2023-01-01,W002,P044,18,21168.54
O001046,2023-01-01,W004,P021,4,993.72
O001047,2023-01-01,W002,P012,6,2790.3
O001048,2023-01-01,W001,P012,2,930.1
O001049,2023-01-01,W001,P022,7,1010.17
O001050,2023-01-01,W004,P040,10,4958.0
O001051,2023-01-01,W001,P011,13,10534.55
O001052,2023-01-01,W001,P013,5,4038.0
O001053,2023-01-01,W005,P002,9,10459.89
O001054,2023-01-01,W002,P024,8,4186.88
O001055,2023-01-01,W002,P002,15,17433.15
O001056,2023-01-01,W002,P015,3,2257.29
O001057,2023-01-01,W002,P018,6,9780.12
O001058,2023-01-01,W004,P013,7,5653.2
O001059,2023-01-01,W003,P046,14,3728.9
O001060,2023-01-01,W004,P048,20,23414.4
O001061,2023-01-01,W004,P033,8,3867.6
O001062,2023-01-01,W002,P017,10,1978.1
O001063,2023-01-01,W002,P044,13,15288.39
O001064,2023-01-01,W004,P007,3,3348.33
O001065,2023-01-01,W002,P014,20,7231.6
O001066,2023-01-01,W004,P029,4,706.6
O001067,2023-01-01,W005,P048,13,15219.36
O001068,2023-01-01,W003,P040,3,1487.4
O001069,2023-01-01,W005,P025,4,2985.56
O001070,2023-01-01,W002,P037,3,279.99
O001071,2023-01-01,W003,P041,3,4107.84
O001072,2023-01-01,W004,P011,6,4862.1
O001073,2023-01-01,W005,P017,18,3560.58
O001074,2023-01-01,W003,P039,3,2922.09
O001075,2023-01-01,W004,P002,8,9297.68
O001076,2023-01-01,W002,P021,4,993.72
O001077,2023-01-01,W002,P023,12,5671.32
O001078,2023-01-01,W001,P014,16,5785.28
O001079,2023-01-01,W003,P010,15,9492.9
O001080,2023-01-01,W001,P001,7,5029.22
O001081,2023-01-01,W001,P046,15,3995.25
O001082,2023-01-01,W002,P030,7,907.97
O001083,2023-01-01,W002,P036,3,3101.37
O001084,2023-01-01,W004,P019,2,854.28
O001085,2023-01-01,W005,P014,8,2892.64
O001086,2023-01-01,W005,P018,3,4890.06
O001087,2023-01-01,W005,P042,18,8119.98
O001088,2023-01-01,W004,P021,3,745.29
O001089,2023-01-01,W002,P013,6,4845.6
O001090,2023-01-01,W004,P032,2,2367.98
O001091,2023-01-01,W003,P027,8,13096.48
O001092,2023-01-01,W001,P029,2,353.3
O001093,2023-01-01,W005,P021,4,993.72
O001094,2023-01-01,W002,P037,1,93.33
O001095,2023-01-01,W003,P002,5,5811.05
O001096,2023-01-01,W004,P019,2,854.28
O001097,2023-01-01,W004,P003,6,1538.52
O001098,2023-01-01,W003,P042,5,2255.55
O001099,2023-01-01,W001,P031,1,571.34
O001100,2023-01-01,W004,P047,14,16625.56
O001101,2023-02-01,W003,P021,3,745.29
O001102,2023-02-01,W004,P006,10,1239.5
O001103,2023-02-01,W003,P032,2,2367.98
O001104,2023-02-01,W004,P020,19,19472.91
O001105,2023-02-01,W004,P042,8,3608.88
O001106,2023-02-01,W003,P040,3,1487.4
O001107,2023-02-01,W001,P015,2,1504.86
O001108,2023-02-01,W001,P009,3,1540.74
O001109,2023-02-01,W003,P045,18,23839.02
O001110,2023-02-01,W002,P011,7,5672.45
O001111,2023-02-01,W002,P047,16,19000.64
O001112,2023-02-01,W005,P001,2,1436.92
O001113,2023-02-01,W003,P003,8,2051.36
O001114,2023-02-01,W001,P020,7,7174.23
O001115,2023-02-01,W003,P022,8,1154.48
O001116,2023-02-01,W003,P045,10,13243.9
O001117,2023-02-01,W002,P038,9,10632.6
O001118,2023-02-01,W001,P009,7,3595.06
O001119,2023-02-01,W002,P049,8,6369.12
O001120,2023-02-01,W004,P043,8,3855.28
