snapshot_date,warehouse_id,product_id,stock_on_hand
2023-04-01,W004,P030,159
2023-04-01,W004,P031,532
2023-04-01,W004,P032,344
2023-04-01,W004,P033,920
2023-04-01,W004,P034,429
2023-04-01,W004,P035,0
2023-04-01,W004,P036,179
2023-04-01,W004,P037,506
2023-04-01,W004,P038,1124
2023-04-01,W004,P039,300
2023-04-01,W004,P040,576
2023-04-01,W004,P041,268
2023-04-01,W004,P042,102
2023-04-01,W004,P043,56
2023-04-01,W004,P044,148
2023-04-01,W004,P045,116
2023-04-01,W004,P046,96
2023-04-01,W004,P047,516
2023-04-01,W004,P048,146
2023-04-01,W004,P049,277
2023-04-01,W004,P050,130
2023-04-01,W005,P001,263
2023-04-01,W005,P002,147
2023-04-01,W005,P003,56
2023-04-01,W005,P004,76
2023-04-01,W005,P005,218
2023-04-01,W005,P006,290
2023-04-01,W005,P007,367
2023-04-01,W005,P008,86
2023-04-01,W005,P009,262
2023-04-01,W005,P010,139
2023-04-01,W005,P011,112
2023-04-01,W005,P012,181
2023-04-01,W005,P013,53
2023-04-01,W005,P014,130
2023-04-01,W005,P015,422
2023-04-01,W005,P016,190
2023-04-01,W005,P017,89
2023-04-01,W005,P018,291
2023-04-01,W005,P019,307
2023-04-01,W005,P020,120
2023-04-01,W005,P021,508
2023-04-01,W005,P022,173
2023-04-01,W005,P023,78
2023-04-01,W005,P024,64
2023-04-01,W005,P025,536
2023-04-01,W005,P026,65
2023-04-01,W005,P027,132
2023-04-01,W005,P028,69
2023-04-01,W005,P029,555
2023-04-01,W005,P030,224
2023-04-01,W005,P031,560
2023-04-01,W005,P032,438
2023-04-01,W005,P033,1024
2023-04-01,W005,P034,547
2023-04-01,W005,P035,0
2023-04-01,W005,P036,212
2023-04-01,W005,P037,533
2023-04-01,W005,P038,1164
2023-04-01,W005,P039,374
2023-04-01,W005,P040,496
2023-04-01,W005,P041,198
2023-04-01,W005,P042,126
2023-04-01,W005,P043,115
2023-04-01,W005,P044,290
2023-04-01,W005,P045,67
2023-04-01,W005,P046,58
2023-04-01,W005,P047,340
2023-04-01,W005,P048,148
2023-04-01,W005,P049,256
2023-04-01,W005,P050,93
2023-05-01,W001,P001,279
2023-05-01,W001,P002,84
2023-05-01,W001,P003,50
2023-05-01,W001,P004,86
2023-05-01,W001,P005,226
2023-05-01,W001,P006,300
2023-05-01,W001,P007,596
2023-05-01,W001,P008,134
2023-05-01,W001,P009,275
2023-05-01,W001,P010,69
2023-05-01,W001,P011,107
2023-05-01,W001,P012,287
2023-05-01,W001,P013,111
2023-05-01,W001,P014,94
2023-05-01,W001,P015,470
2023-05-01,W001,P016,291
2023-05-01,W001,P017,147
2023-05-01,W001,P018,289
2023-05-01,W001,P019,493
2023-05-01,W001,P020,108
2023-05-01,W001,P021,464
2023-05-01,W001,P022,198
2023-05-01,W001,P023,139
2023-05-01,W001,P024,80
2023-05-01,W001,P025,592
2023-05-01,W001,P026,99
2023-05-01,W001,P027,79
2023-05-01,W001,P028,149
2023-05-01,W001,P029,510
2023-05-01,W001,P030,161
2023-05-01,W001,P031,462
2023-05-01,W001,P032,542
2023-05-01,W001,P033,988
2023-05-01,W001,P034,497
2023-05-01,W001,P035,134
2023-05-01,W001,P036,188
2023-05-01,W001,P037,553
2023-05-01,W001,P038,636
2023-05-01,W001,P039,364
2023-05-01,W001,P040,556
2023-05-01,W001,P041,234
2023-05-01,W001,P042,62
2023-05-01,W001,P043,106
2023-05-01,W001,P044,124
2023-05-01,W001,P045,117
2023-05-01,W001,P046,108
2023-05-01,W001,P047,204
2023-05-01,W001,P048,142
2023-05-01,W001,P049,186
2023-05-01,W001,P050,102
2023-05-01,W002,P001,189
2023-05-01,W002,P002,59
2023-05-01,W002,P003,110
2023-05-01,W002,P004,150
2023-05-01,W002,P005,217
2023-05-01,W002,P006,236
2023-05-01,W002,P007,503
2023-05-01,W002,P008,133
2023-05-01,W002,P009,170
2023-05-01,W002,P010,92
2023-05-01,W002,P011,136
2023-05-01,W002,P012,286
2023-05-01,W002,P013,98
2023-05-01,W002,P014,90
2023-05-01,W002,P015,548
2023-05-01,W002,P016,288
2023-05-01,W002,P017,54
2023-05-01,W002,P018,167
2023-05-01,W002,P019,420
2023-05-01,W002,P020,130
2023-05-01,W002,P021,447
2023-05-01,W002,P022,208
2023-05-01,W002,P023,145
2023-05-01,W002,P024,61
2023-05-01,W002,P025,522
2023-05-01,W002,P026,62
2023-05-01,W002,P027,147
2023-05-01,W002,P028,131
2023-05-01,W002,P029,351
2023-05-01,W002,P030,263
2023-05-01,W002,P031,385
2023-05-01,W002,P032,452
2023-05-01,W002,P033,628
2023-05-01,W002,P034,323
2023-05-01,W002,P035,91
2023-05-01,W002,P036,164
2023-05-01,W002,P037,450
2023-05-01,W002,P038,964
2023-05-01,W002,P039,491
2023-05-01,W002,P040,520
2023-05-01,W002,P041,187
2023-05-01,W002,P042,81
2023-05-01,W002,P043,117
2023-05-01,W002,P044,204
2023-05-01,W002,P045,122
2023-05-01,W002,P046,137
2023-05-01,W002,P047,292
2023-05-01,W002,P048,71
2023-05-01,W002,P049,194
2023-05-01,W002,P050,60
2023-05-01,W003,P001,247
2023-05-01,W003,P002,129
2023-05-01,W003,P003,137
2023-05-01,W003,P004,80
2023-05-01,W003,P005,277
2023-05-01,W003,P006,299
2023-05-01,W003,P007,373
2023-05-01,W003,P008,79
2023-05-01,W003,P009,268
2023-05-01,W003,P010,131
2023-05-01,W003,P011,82
2023-05-01,W003,P012,267
2023-05-01,W003,P013,82
2023-05-01,W003,P014,135
2023-05-01,W003,P015,304
2023-05-01,W003,P016,269
2023-05-01,W003,P017,86
2023-05-01,W003,P018,289
2023-05-01,W003,P019,380
2023-05-01,W003,P020,59
2023-05-01,W003,P021,526
2023-05-01,W003,P022,238
2023-05-01,W003,P023,125
2023-05-01,W003,P024,88
2023-05-01,W003,P025,517
2023-05-01,W003,P026,138
2023-05-01,W003,P027,82
2023-05-01,W003,P028,108
2023-05-01,W003,P029,454
2023-05-01,W003,P030,200
2023-05-01,W003,P031,496
2023-05-01,W003,P032,546
2023-05-01,W003,P033,708
2023-05-01,W003,P034,421
2023-05-01,W003,P035,98
2023-05-01,W003,P036,296
2023-05-01,W003,P037,483
2023-05-01,W003,P038,1188
2023-05-01,W003,P039,451
2023-05-01,W003,P040,450
2023-05-01,W003,P041,155
2023-05-01,W003,P042,134
2023-05-01,W003,P043,100
2023-05-01,W003,P044,170
2023-05-01,W003,P045,51
2023-05-01,W003,P046,122
2023-05-01,W003,P047,548
2023-05-01,W003,P048,149
2023-05-01,W003,P049,162
2023-05-01,W003,P050,127
2023-05-01,W004,P001,277
2023-05-01,W004,P002,86
2023-05-01,W004,P003,149
2023-05-01,W004,P004,79
2023-05-01,W004,P005,240
2023-05-01,W004,P006,206
2023-05-01,W004,P007,397
2023-05-01,W004,P008,129
2023-05-01,W004,P009,214
2023-05-01,W004,P010,136
2023-05-01,W004,P011,146
2023-05-01,W004,P012,185
2023-05-01,W004,P013,130
2023-05-01,W004,P014,62
2023-05-01,W004,P015,320
2023-05-01,W004,P016,229
2023-05-01,W004,P017,150
2023-05-01,W004,P018,262
2023-05-01,W004,P019,317
2023-05-01,W004,P020,124
2023-05-01,W004,P021,486
2023-05-01,W004,P022,183
2023-05-01,W004,P023,61
2023-05-01,W004,P024,87
2023-05-01,W004,P025,467
2023-05-01,W004,P026,145
2023-05-01,W004,P027,103
2023-05-01,W004,P028,72
2023-05-01,W004,P029,402
2023-05-01,W004,P030,183
2023-05-01,W004,P031,576
2023-05-01,W004,P032,486
2023-05-01,W004,P033,1140
2023-05-01,W004,P034,556
2023-05-01,W004,P035,84
2023-05-01,W004,P036,192
2023-05-01,W004,P037,431
2023-05-01,W004,P038,1092
2023-05-01,W004,P039,451
2023-05-01,W004,P040,472
2023-05-01,W004,P041,179
2023-05-01,W004,P042,109
2023-05-01,W004,P043,59
2023-05-01,W004,P044,136
2023-05-01,W004,P045,146
2023-05-01,W004,P046,78
2023-05-01,W004,P047,544
2023-05-01,W004,P048,142
2023-05-01,W004,P049,251
2023-05-01,W004,P050,121
2023-05-01,W005,P001,243
2023-05-01,W005,P002,61
2023-05-01,W005,P003,100
2023-05-01,W005,P004,51
2023-05-01,W005,P005,217
2023-05-01,W005,P006,287
2023-05-01,W005,P007,363
2023-05-01,W005,P008,108
2023-05-01,W005,P009,244
2023-05-01,W005,P010,136
2023-05-01,W005,P011,145
2023-05-01,W005,P012,217
2023-05-01,W005,P013,124
2023-05-01,W005,P014,98
2023-05-01,W005,P015,490
2023-05-01,W005,P016,177
2023-05-01,W005,P017,136
2023-05-01,W005,P018,209
2023-05-01,W005,P019,541
2023-05-01,W005,P020,53
2023-05-01,W005,P021,587
2023-05-01,W005,P022,233
2023-05-01,W005,P023,128
2023-05-01,W005,P024,78
2023-05-01,W005,P025,332
2023-05-01,W005,P026,131
2023-05-01,W005,P027,109
2023-05-01,W005,P028,139
2023-05-01,W005,P029,454
2023-05-01,W005,P030,254
2023-05-01,W005,P031,359
2023-05-01,W005,P032,370
2023-05-01,W005,P033,644
2023-05-01,W005,P034,319
2023-05-01,W005,P035,88
2023-05-01,W005,P036,276
2023-05-01,W005,P037,359
2023-05-01,W005,P038,696
2023-05-01,W005,P039,420
2023-05-01,W005,P040,574
2023-05-01,W005,P041,184
2023-05-01,W005,P042,99
2023-05-01,W005,P043,108
2023-05-01,W005,P044,194
2023-05-01,W005,P045,135
2023-05-01,W005,P046,145
2023-05-01,W005,P047,556
2023-05-01,W005,P048,119
2023-05-01,W005,P049,257
2023-05-01,W005,P050,125
2023-06-01,W001,P001,189
2023-06-01,W001,P002,103
2023-06-01,W001,P003,133
2023-06-01,W001,P004,62
2023-06-01,W001,P005,275
2023-06-01,W001,P006,254
2023-06-01,W001,P007,443
2023-06-01,W001,P008,54
2023-06-01,W001,P009,244
2023-06-01,W001,P010,77
2023-06-01,W001,P011,106
2023-06-01,W001,P012,263
2023-06-01,W001,P013,80
2023-06-01,W001,P014,96
2023-06-01,W001,P015,350
2023-06-01,W001,P016,244
2023-06-01,W001,P017,119
2023-06-01,W001,P018,241
2023-06-01,W001,P019,331
2023-06-01,W001,P020,100
2023-06-01,W001,P021,441
2023-06-01,W001,P022,198
2023-06-01,W001,P023,65
2023-06-01,W001,P024,108
2023-06-01,W001,P025,346
2023-06-01,W001,P026,134
2023-06-01,W001,P027,77
2023-06-01,W001,P028,132
2023-06-01,W001,P029,310
2023-06-01,W001,P030,162
2023-06-01,W001,P031,470
2023-06-01,W001,P032,424
2023-06-01,W001,P033,728
2023-06-01,W001,P034,589
2023-06-01,W001,P035,76
2023-06-01,W001,P036,167
2023-06-01,W001,P037,583
2023-06-01,W001,P038,812
2023-06-01,W001,P039,600
2023-06-01,W001,P040,410
2023-06-01,W001,P041,209
2023-06-01,W001,P042,92
2023-06-01,W001,P043,149
2023-06-01,W001,P044,136
2023-06-01,W001,P045,150
2023-06-01,W001,P046,126
2023-06-01,W001,P047,200
2023-06-01,W001,P048,85
2023-06-01,W001,P049,187
2023-06-01,W001,P050,66
2023-06-01,W002,P001,288
2023-06-01,W002,P002,82
2023-06-01,W002,P003,72
2023-06-01,W002,P004,64
2023-06-01,W002,P005,156
2023-06-01,W002,P006,183
2023-06-01,W002,P007,307
2023-06-01,W002,P008,95
2023-06-01,W002,P009,210
2023-06-01,W002,P010,125
2023-06-01,W002,P011,91
2023-06-01,W002,P012,154
2023-06-01,W002,P013,72
2023-06-01,W002,P014,83
2023-06-01,W002,P015,326
2023-06-01,W002,P016,182
2023-06-01,W002,P017,144
2023-06-01,W002,P018,257
2023-06-01,W002,P019,569
2023-06-01,W002,P020,64
2023-06-01,W002,P021,332
2023-06-01,W002,P022,271
2023-06-01,W002,P023,107
2023-06-01,W002,P024,149
2023-06-01,W002,P025,485
2023-06-01,W002,P026,115
2023-06-01,W002,P027,125
2023-06-01,W002,P028,63
2023-06-01,W002,P029,531
2023-06-01,W002,P030,278
2023-06-01,W002,P031,413
2023-06-01,W002,P032,322
2023-06-01,W002,P033,1132
2023-06-01,W002,P034,454
2023-06-01,W002,P035,108
2023-06-01,W002,P036,157
2023-06-01,W002,P037,331
2023-06-01,W002,P038,1088
2023-06-01,W002,P039,505
2023-06-01,W002,P040,518
2023-06-01,W002,P041,177
2023-06-01,W002,P042,112
2023-06-01,W002,P043,141
2023-06-01,W002,P044,212
2023-06-01,W002,P045,59
2023-06-01,W002,P046,60
2023-06-01,W002,P047,364
2023-06-01,W002,P048,127
2023-06-01,W002,P049,187
2023-06-01,W002,P050,58
2023-06-01,W003,P001,182
2023-06-01,W003,P002,85
2023-06-01,W003,P003,129
2023-06-01,W003,P004,131
2023-06-01,W003,P005,299
2023-06-01,W003,P006,290
2023-06-01,W003,P007,466
2023-06-01,W003,P008,98
2023-06-01,W003,P009,285
2023-06-01,W003,P010,87
2023-06-01,W003,P011,108
2023-06-01,W003,P012,279
2023-06-01,W003,P013,127
2023-06-01,W003,P014,105
2023-06-01,W003,P015,350
2023-06-01,W003,P016,179
2023-06-01,W003,P017,133
2023-06-01,W003,P018,291
2023-06-01,W003,P019,410
2023-06-01,W003,P020,105
2023-06-01,W003,P021,531
2023-06-01,W003,P022,208
2023-06-01,W003,P023,102
2023-06-01,W003,P024,93
2023-06-01,W003,P025,532
2023-06-01,W003,P026,101
2023-06-01,W003,P027,103
2023-06-01,W003,P028,143
2023-06-01,W003,P029,348
2023-06-01,W003,P030,230
2023-06-01,W003,P031,518
2023-06-01,W003,P032,460
2023-06-01,W003,P033,860
2023-06-01,W003,P034,491
2023-06-01,W003,P035,69
2023-06-01,W003,P036,271
2023-06-01,W003,P037,334
2023-06-01,W003,P038,692
2023-06-01,W003,P039,343
2023-06-01,W003,P040,346
2023-06-01,W003,P041,260
2023-06-01,W003,P042,62
2023-06-01,W003,P043,145
2023-06-01,W003,P044,288
2023-06-01,W003,P045,97
2023-06-01,W003,P046,66
2023-06-01,W003,P047,484
2023-06-01,W003,P048,57
2023-06-01,W003,P049,300
2023-06-01,W003,P050,121
2023-06-01,W004,P001,293
2023-06-01,W004,P002,92
2023-06-01,W004,P003,135
2023-06-01,W004,P004,65
2023-06-01,W004,P005,255
2023-06-01,W004,P006,240
2023-06-01,W004,P007,516
2023-06-01,W004,P008,142
2023-06-01,W004,P009,163
2023-06-01,W004,P010,86
2023-06-01,W004,P011,126
2023-06-01,W004,P012,229
2023-06-01,W004,P013,95
2023-06-01,W004,P014,63
2023-06-01,W004,P015,594
2023-06-01,W004,P016,279
2023-06-01,W004,P017,77
2023-06-01,W004,P018,189
2023-06-01,W004,P019,546
2023-06-01,W004,P020,78
2023-06-01,W004,P021,355
2023-06-01,W004,P022,239
2023-06-01,W004,P023,121
2023-06-01,W004,P024,97
2023-06-01,W004,P025,358
2023-06-01,W004,P026,147
2023-06-01,W004,P027,85
2023-06-01,W004,P028,123
2023-06-01,W004,P029,415
2023-06-01,W004,P030,259
2023-06-01,W004,P031,587
2023-06-01,W004,P032,584
2023-06-01,W004,P033,624
2023-06-01,W004,P034,436
2023-06-01,W004,P035,53
2023-06-01,W004,P036,196
2023-06-01,W004,P037,439
2023-06-01,W004,P038,916
2023-06-01,W004,P039,473
2023-06-01,W004,P040,478
2023-06-01,W004,P041,151
2023-06-01,W004,P042,73
2023-06-01,W004,P043,68
2023-06-01,W004,P044,244
2023-06-01,W004,P045,134
2023-06-01,W004,P046,101
2023-06-01,W004,P047,232
2023-06-01,W004,P048,68
2023-06-01,W004,P049,157
2023-06-01,W004,P050,61
2023-06-01,W005,P001,285
2023-06-01,W005,P002,77
2023-06-01,W005,P003,98
2023-06-01,W005,P004,103
2023-06-01,W005,P005,266
2023-06-01,W005,P006,237
2023-06-01,W005,P007,380
2023-06-01,W005,P008,97
2023-06-01,W005,P009,229
2023-06-01,W005,P010,142
2023-06-01,W005,P011,91
2023-06-01,W005,P012,295
2023-06-01,W005,P013,126
2023-06-01,W005,P014,60
2023-06-01,W005,P015,326
2023-06-01,W005,P016,189
2023-06-01,W005,P017,70
2023-06-01,W005,P018,162
2023-06-01,W005,P019,341
2023-06-01,W005,P020,84
2023-06-01,W005,P021,526
2023-06-01,W005,P022,258
2023-06-01,W005,P023,112
2023-06-01,W005,P024,127
2023-06-01,W005,P025,526
2023-06-01,W005,P026,103
2023-06-01,W005,P027,84
2023-06-01,W005,P028,77
2023-06-01,W005,P029,562
2023-06-01,W005,P030,179
2023-06-01,W005,P031,476
2023-06-01,W005,P032,520
2023-06-01,W005,P033,712
2023-06-01,W005,P034,445
2023-06-01,W005,P035,136
2023-06-01,W005,P036,274
2023-06-01,W005,P037,569
2023-06-01,W005,P038,912
2023-06-01,W005,P039,323
2023-06-01,W005,P040,412
2023-06-01,W005,P041,251
2023-06-01,W005,P042,126
2023-06-01,W005,P043,57
2023-06-01,W005,P044,100
2023-06-01,W005,P045,76
2023-06-01,W005,P046,88
2023-06-01,W005,P047,308
2023-06-01,W005,P048,148
2023-06-01,W005,P049,185
2023-06-01,W005,P050,147
2023-07-01,W001,P001,215
2023-07-01,W001,P002,87
2023-07-01,W001,P003,91
2023-07-01,W001,P004,65
2023-07-01,W001,P005,151
2023-07-01,W001,P006,277
2023-07-01,W001,P007,520
2023-07-01,W001,P008,72
2023-07-01,W001,P009,183
2023-07-01,W001,P010,98
2023-07-01,W001,P011,118
2023-07-01,W001,P012,208
2023-07-01,W001,P013,114
2023-07-01,W001,P014,121
2023-07-01,W001,P015,480
2023-07-01,W001,P016,168
2023-07-01,W001,P017,100
2023-07-01,W001,P018,160
2023-07-01,W001,P019,523
2023-07-01,W001,P020,0
2023-07-01,W001,P021,535
2023-07-01,W001,P022,169
2023-07-01,W001,P023,90
2023-07-01,W001,P024,123
2023-07-01,W001,P025,519
2023-07-01,W001,P026,123
2023-07-01,W001,P027,101
2023-07-01,W001,P028,140
2023-07-01,W001,P029,513
2023-07-01,W001,P030,224
2023-07-01,W001,P031,358
2023-07-01,W001,P032,506
2023-07-01,W001,P033,620
2023-07-01,W001,P034,466
2023-07-01,W001,P035,71
2023-07-01,W001,P036,267
2023-07-01,W001,P037,485
2023-07-01,W001,P038,688
2023-07-01,W001,P039,523
2023-07-01,W001,P040,354
2023-07-01,W001,P041,212
2023-07-01,W001,P042,105
2023-07-01,W001,P043,125
2023-07-01,W001,P044,202
2023-07-01,W001,P045,117
2023-07-01,W001,P046,60
2023-07-01,W001,P047,400
2023-07-01,W001,P048,89
2023-07-01,W001,P049,236
2023-07-01,W001,P050,78
2023-07-01,W002,P001,235
2023-07-01,W002,P002,149
2023-07-01,W002,P003,71
2023-07-01,W002,P004,59
2023-07-01,W002,P005,280
2023-07-01,W002,P006,179
2023-07-01,W002,P007,571
2023-07-01,W002,P008,115
2023-07-01,W002,P009,199
2023-07-01,W002,P010,149
2023-07-01,W002,P011,94
2023-07-01,W002,P012,239
2023-07-01,W002,P013,143
2023-07-01,W002,P014,132
2023-07-01,W002,P015,374
2023-07-01,W002,P016,210
2023-07-01,W002,P017,63
2023-07-01,W002,P018,187
2023-07-01,W002,P019,431
2023-07-01,W002,P020,0
2023-07-01,W002,P021,388
2023-07-01,W002,P022,189
2023-07-01,W002,P023,147
2023-07-01,W002,P024,147
2023-07-01,W002,P025,338
2023-07-01,W002,P026,72
2023-07-01,W002,P027,148
2023-07-01,W002,P028,130
2023-07-01,W002,P029,552
2023-07-01,W002,P030,268
2023-07-01,W002,P031,588
2023-07-01,W002,P032,596
2023-07-01,W002,P033,1056
2023-07-01,W002,P034,589
2023-07-01,W002,P035,132
2023-07-01,W002,P036,232
2023-07-01,W002,P037,461
2023-07-01,W002,P038,752
2023-07-01,W002,P039,525
2023-07-01,W002,P040,334
2023-07-01,W002,P041,270
2023-07-01,W002,P042,106
2023-07-01,W002,P043,130
2023-07-01,W002,P044,176
2023-07-01,W002,P045,85
2023-07-01,W002,P046,125
2023-07-01,W002,P047,228
2023-07-01,W002,P048,95
2023-07-01,W002,P049,279
2023-07-01,W002,P050,59
2023-07-01,W003,P001,229
2023-07-01,W003,P002,109
2023-07-01,W003,P003,107
2023-07-01,W003,P004,54
2023-07-01,W003,P005,164
2023-07-01,W003,P006,244
2023-07-01,W003,P007,446
2023-07-01,W003,P008,59
2023-07-01,W003,P009,173
2023-07-01,W003,P010,128
2023-07-01,W003,P011,126
2023-07-01,W003,P012,279
2023-07-01,W003,P013,99
2023-07-01,W003,P014,109
2023-07-01,W003,P015,596
2023-07-01,W003,P016,291
2023-07-01,W003,P017,144
2023-07-01,W003,P018,160
2023-07-01,W003,P019,530
2023-07-01,W003,P020,0
2023-07-01,W003,P021,396
2023-07-01,W003,P022,232
2023-07-01,W003,P023,127
2023-07-01,W003,P024,110
2023-07-01,W003,P025,556
2023-07-01,W003,P026,69
2023-07-01,W003,P027,57
2023-07-01,W003,P028,107
2023-07-01,W003,P029,352
2023-07-01,W003,P030,237
2023-07-01,W003,P031,343
2023-07-01,W003,P032,558
2023-07-01,W003,P033,776
2023-07-01,W003,P034,320
2023-07-01,W003,P035,81
2023-07-01,W003,P036,262
2023-07-01,W003,P037,524
2023-07-01,W003,P038,1136
2023-07-01,W003,P039,567
2023-07-01,W003,P040,380
2023-07-01,W003,P041,243
2023-07-01,W003,P042,97
2023-07-01,W003,P043,86
2023-07-01,W003,P044,198
2023-07-01,W003,P045,102
2023-07-01,W003,P046,149
2023-07-01,W003,P047,372
2023-07-01,W003,P048,136
2023-07-01,W003,P049,163
2023-07-01,W003,P050,130
2023-07-01,W004,P001,235
2023-07-01,W004,P002,58
2023-07-01,W004,P003,92
2023-07-01,W004,P004,62
2023-07-01,W004,P005,292
2023-07-01,W004,P006,248
2023-07-01,W004,P007,445
2023-07-01,W004,P008,82
2023-07-01,W004,P009,188
2023-07-01,W004,P010,92
2023-07-01,W004,P011,60
2023-07-01,W004,P012,299
2023-07-01,W004,P013,134
2023-07-01,W004,P014,68
2023-07-01,W004,P015,478
2023-07-01,W004,P016,229
2023-07-01,W004,P017,133
2023-07-01,W004,P018,250
2023-07-01,W004,P019,366
2023-07-01,W004,P020,0
2023-07-01,W004,P021,343
2023-07-01,W004,P022,229
2023-07-01,W004,P023,121
2023-07-01,W004,P024,98
2023-07-01,W004,P025,468
2023-07-01,W004,P026,66
2023-07-01,W004,P027,135
2023-07-01,W004,P028,139
2023-07-01,W004,P029,569
2023-07-01,W004,P030,173
2023-07-01,W004,P031,516
2023-07-01,W004,P032,560
2023-07-01,W004,P033,968
2023-07-01,W004,P034,309
2023-07-01,W004,P035,96
2023-07-01,W004,P036,229
2023-07-01,W004,P037,392
2023-07-01,W004,P038,816
2023-07-01,W004,P039,474
2023-07-01,W004,P040,548
2023-07-01,W004,P041,199
2023-07-01,W004,P042,78
2023-07-01,W004,P043,67
2023-07-01,W004,P044,138
2023-07-01,W004,P045,59
2023-07-01,W004,P046,87
2023-07-01,W004,P047,600
2023-07-01,W004,P048,62
2023-07-01,W004,P049,279
2023-07-01,W004,P050,148
2023-07-01,W005,P001,288
2023-07-01,W005,P002,144
2023-07-01,W005,P003,117
2023-07-01,W005,P004,54
2023-07-01,W005,P005,236
2023-07-01,W005,P006,183
2023-07-01,W005,P007,492
2023-07-01,W005,P008,69
2023-07-01,W005,P009,191
2023-07-01,W005,P010,73
2023-07-01,W005,P011,138
2023-07-01,W005,P012,192
2023-07-01,W005,P013,142
2023-07-01,W005,P014,106
2023-07-01,W005,P015,322
2023-07-01,W005,P016,255
2023-07-01,W005,P017,96
2023-07-01,W005,P018,210
2023-07-01,W005,P019,527
2023-07-01,W005,P020,0
2023-07-01,W005,P021,445
2023-07-01,W005,P022,264
2023-07-01,W005,P023,79
2023-07-01,W005,P024,118
2023-07-01,W005,P025,422
2023-07-01,W005,P026,89
2023-07-01,W005,P027,150
2023-07-01,W005,P028,110
2023-07-01,W005,P029,399
2023-07-01,W005,P030,244
2023-07-01,W005,P031,592
2023-07-01,W005,P032,524
2023-07-01,W005,P033,1072
2023-07-01,W005,P034,444
2023-07-01,W005,P035,149
2023-07-01,W005,P036,247
2023-07-01,W005,P037,557
2023-07-01,W005,P038,1140
2023-07-01,W005,P039,514
2023-07-01,W005,P040,382
2023-07-01,W005,P041,201
2023-07-01,W005,P042,127
2023-07-01,W005,P043,67
2023-07-01,W005,P044,164
2023-07-01,W005,P045,56
