shipment_id,order_id,ship_date,delivery_date,status
SH000504,O000504,2023-01-02,2023-01-04,Delivered
SH000505,O000505,2023-01-02,2023-01-06,Delivered
SH000506,O000506,2023-01-03,2023-01-05,Delivered
SH000507,O000507,2023-01-02,2023-01-04,Delivered
SH000508,O000508,2023-01-02,2023-01-07,Delivered
SH000509,O000509,2023-01-04,2023-01-09,Delivered
SH000510,O000510,2023-01-02,2023-01-04,Delivered
SH000511,O000511,2023-01-02,2023-01-04,Delivered
SH000512,O000512,2023-01-02,2023-01-05,Delivered
SH000513,O000513,2023-01-04,2023-01-07,Delivered
SH000514,O000514,2023-01-03,2023-01-05,Delivered
SH000515,O000515,2023-01-02,2023-01-04,Delivered
SH000516,O000516,2023-01-03,2023-01-05,Delivered
SH000517,O000517,2023-01-02,2023-01-04,Delivered
SH000518,O000518,2023-01-03,2023-01-06,Delivered
SH000519,O000519,2023-01-03,2023-01-06,Delivered
SH000520,O000520,2023-01-03,2023-01-05,Delivered
SH000521,O000521,2023-01-04,2023-01-10,Delayed
SH000522,O000522,2023-01-03,2023-01-05,Delivered
SH000523,O000523,2023-01-04,2023-01-15,Delayed
SH000524,O000524,2023-01-04,2023-01-07,Delivered
SH000525,O000525,2023-01-02,2023-01-07,Delivered
SH000526,O000526,2023-01-02,2023-01-04,Delivered
SH000527,O000527,2023-01-03,2023-01-05,Delivered
SH000528,O000528,2023-01-03,2023-01-08,Delivered
SH000529,O000529,2023-01-04,2023-01-08,Delivered
SH000530,O000530,2023-01-02,2023-01-05,Delivered
SH000531,O000531,2023-01-04,2023-01-08,Delivered
SH000532,O000532,2023-01-02,,Cancelled
SH000533,O000533,2023-01-04,2023-01-09,Delivered
SH000534,O000534,2023-01-02,,Cancelled
SH000535,O000535,2023-01-04,2023-01-09,Delivered
SH000536,O000536,2023-01-04,2023-01-09,Delivered
SH000537,O000537,2023-01-04,2023-01-07,Delivered
SH000538,O000538,2023-01-02,2023-01-06,Delivered
SH000539,O000539,2023-01-03,2023-01-05,Delivered
SH000540,O000540,2023-01-03,2023-01-05,Delivered
SH000541,O000541,2023-01-04,2023-01-07,Delivered
SH000542,O000542,2023-01-03,2023-01-06,Delivered
SH000543,O000543,2023-01-03,2023-01-06,Delivered
SH000544,O000544,2023-01-03,2023-01-07,Delivered
SH000545,O000545,2023-01-02,2023-01-06,Delivered
SH000546,O000546,2023-01-03,2023-01-08,Delivered
SH000547,O000547,2023-01-02,2023-01-06,Delivered
SH000548,O000548,2023-01-02,2023-01-05,Delivered
SH000549,O000549,2023-01-03,2023-01-06,Delivered
SH000550,O000550,2023-01-03,2023-01-06,Delivered
SH000551,O000551,2023-01-03,2023-01-05,Delivered
SH000552,O000552,2023-01-02,2023-01-04,Delivered
SH000553,O000553,2023-01-02,2023-01-06,Delivered
SH000554,O000554,2023-01-02,2023-01-07,Delivered
SH000555,O000555,2023-01-03,2023-01-08,Delivered
SH000556,O000556,2023-01-03,2023-01-10,Delayed
SH000557,O000557,2023-01-02,,Cancelled
SH000558,O000558,2023-01-03,2023-01-05,Delivered
SH000559,O000559,2023-01-02,2023-01-06,Delivered
SH000560,O000560,2023-01-02,2023-01-04,Delivered
SH000561,O000561,2023-01-04,2023-01-10,Delayed
SH000562,O000562,2023-01-02,2023-01-05,Delivered
SH000563,O000563,2023-01-04,2023-01-15,Delayed
SH000564,O000564,2023-01-04,2023-01-08,Delivered
SH000565,O000565,2023-01-02,,Cancelled
SH000566,O000566,2023-01-03,2023-01-08,Delivered
SH000567,O000567,2023-01-04,2023-01-06,Delivered
SH000568,O000568,2023-01-02,2023-01-06,Delivered
SH000569,O000569,2023-01-03,2023-01-05,Delivered
SH000570,O000570,2023-01-02,2023-01-07,Delivered
SH000571,O000571,2023-01-04,2023-01-07,Delivered
SH000572,O000572,2023-01-04,2023-01-08,Delivered
SH000573,O000573,2023-01-02,2023-01-07,Delivered
SH000574,O000574,2023-01-03,2023-01-08,Delivered
SH000575,O000575,2023-01-02,2023-01-05,Delivered
SH000576,O000576,2023-01-04,2023-01-09,Delivered
SH000577,O000577,2023-01-02,2023-01-11,Delayed
SH000578,O000578,2023-01-03,2023-01-07,Delivered
SH000579,O000579,2023-01-03,,Cancelled
SH000580,O000580,2023-01-04,2023-01-09,Delivered
SH000581,O000581,2023-01-04,2023-01-09,Delivered
SH000582,O000582,2023-01-02,2023-01-04,Delivered
SH000583,O000583,2023-01-02,2023-01-09,Delayed
SH000584,O000584,2023-01-04,2023-01-07,Delivered
SH000585,O000585,2023-01-02,2023-01-07,Delivered
SH000586,O000586,2023-01-02,2023-01-04,Delivered
SH000587,O000587,2023-01-02,2023-01-04,Delivered
SH000588,O000588,2023-01-03,2023-01-08,Delivered
SH000589,O000589,2023-01-02,2023-01-04,Delivered
SH000590,O000590,2023-01-02,2023-01-06,Delivered
SH000591,O000591,2023-01-03,2023-01-05,Delivered
SH000592,O000592,2023-01-04,2023-01-09,Delivered
SH000593,O000593,2023-01-03,2023-01-07,Delivered
SH000594,O000594,2023-01-03,2023-01-06,Delivered
SH000595,O000595,2023-01-04,2023-01-06,Delivered
SH000596,O000596,2023-01-03,2023-01-07,Delivered
SH000597,O000597,2023-01-04,2023-01-08,Delivered
SH000598,O000598,2023-01-02,2023-01-07,Delivered
SH000599,O000599,2023-01-03,2023-01-05,Delivered
SH000600,O000600,2023-01-02,2023-01-05,Delivered
SH000601,O000601,2023-01-03,2023-01-10,Delayed
SH000602,O000602,2023-01-04,2023-01-06,Delivered
SH000603,O000603,2023-01-02,,Cancelled
SH000604,O000604,2023-01-04,2023-01-09,Delivered
SH000605,O000605,2023-01-03,2023-01-06,Delivered
SH000606,O000606,2023-01-04,2023-01-08,Delivered
SH000607,O000607,2023-01-04,2023-01-08,Delivered
SH000608,O000608,2023-01-03,2023-01-08,Delivered
SH000609,O000609,2023-01-04,2023-01-07,Delivered
SH000610,O000610,2023-01-02,2023-01-05,Delivered
SH000611,O000611,2023-01-02,2023-01-13,Delayed
SH000612,O000612,2023-01-03,2023-01-06,Delivered
SH000613,O000613,2023-01-02,2023-01-04,Delivered
SH000614,O000614,2023-01-03,2023-01-07,Delivered
SH000615,O000615,2023-01-03,2023-01-07,Delivered
SH000616,O000616,2023-01-04,2023-01-07,Delivered
SH000617,O000617,2023-01-04,2023-01-06,Delivered
SH000618,O000618,2023-01-02,2023-01-07,Delivered
SH000619,O000619,2023-01-02,2023-01-07,Delivered
SH000620,O000620,2023-01-03,2023-01-08,Delivered
SH000621,O000621,2023-01-04,2023-01-07,Delivered
SH000622,O000622,2023-01-02,2023-01-07,Delivered
SH000623,O000623,2023-01-02,2023-01-07,Delivered
SH000624,O000624,2023-01-04,2023-01-09,Delivered
SH000625,O000625,2023-01-04,2023-01-06,Delivered
SH000626,O000626,2023-01-02,2023-01-05,Delivered
SH000627,O000627,2023-01-03,2023-01-06,Delivered
SH000628,O000628,2023-01-04,2023-01-07,Delivered
SH000629,O000629,2023-01-02,,Cancelled
SH000630,O000630,2023-01-04,2023-01-15,Delayed
SH000631,O000631,2023-01-03,2023-01-06,Delivered
SH000632,O000632,2023-01-02,,Cancelled
SH000633,O000633,2023-01-04,2023-01-07,Delivered
SH000634,O000634,2023-01-04,2023-01-06,Delivered
SH000635,O000635,2023-01-02,2023-01-09,Delayed
SH000636,O000636,2023-01-02,2023-01-12,Delayed
SH000637,O000637,2023-01-04,2023-01-07,Delivered
SH000638,O000638,2023-01-04,,Cancelled
SH000639,O000639,2023-01-04,,Cancelled
SH000640,O000640,2023-01-04,2023-01-08,Delivered
SH000641,O000641,2023-01-02,2023-01-04,Delivered
SH000642,O000642,2023-01-03,2023-01-05,Delivered
SH000643,O000643,2023-01-02,2023-01-06,Delivered
SH000644,O000644,2023-01-03,2023-01-07,Delivered
SH000645,O000645,2023-01-02,2023-01-06,Delivered
SH000646,O000646,2023-01-03,,Cancelled
SH000647,O000647,2023-01-03,2023-01-08,Delivered
SH000648,O000648,2023-01-04,2023-01-11,Delayed
SH000649,O000649,2023-01-03,2023-01-06,Delivered
SH000650,O000650,2023-01-03,2023-01-10,Delayed
SH000651,O000651,2023-01-03,2023-01-08,Delivered
SH000652,O000652,2023-01-03,2023-01-06,Delivered
SH000653,O000653,2023-01-03,2023-01-07,Delivered
SH000654,O000654,2023-01-03,2023-01-06,Delivered
SH000655,O000655,2023-01-04,2023-01-06,Delivered
SH000656,O000656,2023-01-04,2023-01-09,Delivered
SH000657,O000657,2023-01-02,2023-01-05,Delivered
SH000658,O000658,2023-01-03,2023-01-06,Delivered
SH000659,O000659,2023-01-04,2023-01-08,Delivered
SH000660,O000660,2023-01-04,2023-01-11,Delayed
SH000661,O000661,2023-01-02,2023-01-04,Delivered
SH000662,O000662,2023-01-03,,Cancelled
SH000663,O000663,2023-01-02,,Cancelled
SH000664,O000664,2023-01-02,2023-01-08,Delayed
SH000665,O000665,2023-01-04,2023-01-13,Delayed
SH000666,O000666,2023-01-04,2023-01-09,Delivered
SH000667,O000667,2023-01-02,2023-01-04,Delivered
SH000668,O000668,2023-01-04,2023-01-07,Delivered
SH000669,O000669,2023-01-02,2023-01-04,Delivered
SH000670,O000670,2023-01-02,2023-01-05,Delivered
SH000671,O000671,2023-01-02,2023-01-06,Delivered
SH000672,O000672,2023-01-04,2023-01-07,Delivered
SH000673,O000673,2023-01-04,,Cancelled
SH000674,O000674,2023-01-03,2023-01-06,Delivered
SH000675,O000675,2023-01-04,2023-01-07,Delivered
SH000676,O000676,2023-01-02,2023-01-04,Delivered
SH000677,O000677,2023-01-02,2023-01-07,Delivered
SH000678,O000678,2023-01-04,2023-01-07,Delivered
SH000679,O000679,2023-01-04,2023-01-06,Delivered
SH000680,O000680,2023-01-03,2023-01-06,Delivered
SH000681,O000681,2023-01-03,2023-01-14,Delayed
SH000682,O000682,2023-01-04,2023-01-08,Delivered
SH000683,O000683,2023-01-02,2023-01-06,Delivered
SH000684,O000684,2023-01-02,2023-01-06,Delivered
SH000685,O000685,2023-01-03,2023-01-05,Delivered
SH000686,O000686,2023-01-04,2023-01-07,Delivered
SH000687,O000687,2023-01-03,2023-01-13,Delayed
SH000688,O000688,2023-01-02,2023-01-06,Delivered
SH000689,O000689,2023-01-02,2023-01-06,Delivered
SH000690,O000690,2023-01-04,2023-01-16,Delayed
SH000691,O000691,2023-01-03,2023-01-08,Delivered
SH000692,O000692,2023-01-02,2023-01-07,Delivered
SH000693,O000693,2023-01-03,2023-01-05,Delivered
SH000694,O000694,2023-01-02,2023-01-06,Delivered
SH000695,O000695,2023-01-02,2023-01-04,Delivered
SH000696,O000696,2023-01-03,2023-01-06,Delivered
SH000697,O000697,2023-01-02,2023-01-10,Delayed
SH000698,O000698,2023-01-03,,Cancelled
SH000699,O000699,2023-01-03,2023-01-05,Delivered
SH000700,O000700,2023-01-03,2023-01-07,Delivered
SH000701,O000701,2023-01-03,2023-01-08,Delivered
SH000702,O000702,2023-01-03,2023-01-07,Delivered
SH000703,O000703,2023-01-02,2023-01-04,Delivered
SH000704,O000704,2023-01-02,2023-01-11,Delayed
SH000705,O000705,2023-01-03,2023-01-06,Delivered
SH000706,O000706,2023-01-02,2023-01-10,Delayed
SH000707,O000707,2023-01-03,2023-01-09,Delayed
SH000708,O000708,2023-01-04,2023-01-09,Delivered
SH000709,O000709,2023-01-02,2023-01-07,Delivered
SH000710,O000710,2023-01-02,2023-01-05,Delivered
SH000711,O000711,2023-01-02,2023-01-12,Delayed
SH000712,O000712,2023-01-02,2023-01-04,Delivered
SH000713,O000713,2023-01-02,2023-01-06,Delivered
SH000714,O000714,2023-01-04,2023-01-07,Delivered
SH000715,O000715,2023-01-04,2023-01-06,Delivered
SH000716,O000716,2023-01-03,2023-01-07,Delivered
SH000717,O000717,2023-01-02,2023-01-04,Delivered
SH000718,O000718,2023-01-02,2023-01-13,Delayed
SH000719,O000719,2023-01-04,2023-01-09,Delivered
SH000720,O000720,2023-01-03,2023-01-08,Delivered
SH000721,O000721,2023-01-02,2023-01-04,Delivered
SH000722,O000722,2023-01-02,2023-01-07,Delivered
SH000723,O000723,2023-01-04,2023-01-06,Delivered
SH000724,O000724,2023-01-03,2023-01-12,Delayed
SH000725,O000725,2023-01-02,2023-01-07,Delivered
SH000726,O000726,2023-01-03,2023-01-08,Delivered
SH000727,O000727,2023-01-03,2023-01-08,Delivered
SH000728,O000728,2023-01-02,,Cancelled
SH000729,O000729,2023-01-02,2023-01-04,Delivered
SH000730,O000730,2023-01-02,2023-01-07,Delivered
SH000731,O000731,2023-01-03,,Cancelled
SH000732,O000732,2023-01-03,2023-01-05,Delivered
SH000733,O000733,2023-01-03,2023-01-07,Delivered
SH000734,O000734,2023-01-02,2023-01-04,Delivered
SH000735,O000735,2023-01-03,2023-01-05,Delivered
SH000736,O000736,2023-01-03,2023-01-06,Delivered
SH000737,O000737,2023-01-02,2023-01-07,Delivered
SH000738,O000738,2023-01-02,2023-01-05,Delivered
SH000739,O000739,2023-01-03,2023-01-09,Delayed
SH000740,O000740,2023-01-02,2023-01-07,Delivered
SH000741,O000741,2023-01-02,2023-01-07,Delivered
SH000742,O000742,2023-01-03,2023-01-05,Delivered
SH000743,O000743,2023-01-03,2023-01-08,Delivered
SH000744,O000744,2023-01-03,2023-01-06,Delivered
SH000745,O000745,2023-01-03,2023-01-08,Delivered
SH000746,O000746,2023-01-03,2023-01-08,Delivered
SH000747,O000747,2023-01-03,2023-01-05,Delivered
SH000748,O000748,2023-01-04,2023-01-07,Delivered
SH000749,O000749,2023-01-02,2023-01-09,Delayed
SH000750,O000750,2023-01-03,,Cancelled
SH000751,O000751,2023-01-03,2023-01-07,Delivered
SH000752,O000752,2023-01-03,2023-01-05,Delivered
SH000753,O000753,2023-01-03,2023-01-06,Delivered
SH000754,O000754,2023-01-03,2023-01-05,Delivered
SH000755,O000755,2023-01-04,2023-01-07,Delivered
SH000756,O000756,2023-01-03,2023-01-06,Delivered
SH000757,O000757,2023-01-02,2023-01-04,Delivered
SH000758,O000758,2023-01-02,2023-01-06,Delivered
SH000759,O000759,2023-01-03,2023-01-05,Delivered
SH000760,O000760,2023-01-03,2023-01-07,Delivered
SH000761,O000761,2023-01-02,2023-01-08,Delayed
SH000762,O000762,2023-01-03,2023-01-06,Delivered
SH000763,O000763,2023-01-04,2023-01-09,Delivered
SH000764,O000764,2023-01-03,,Cancelled
SH000765,O000765,2023-01-03,2023-01-08,Delivered
SH000766,O000766,2023-01-02,2023-01-07,Delivered
SH000767,O000767,2023-01-03,2023-01-07,Delivered
SH000768,O000768,2023-01-04,2023-01-06,Delivered
SH000769,O000769,2023-01-03,2023-01-05,Delivered
SH000770,O000770,2023-01-03,2023-01-08,Delivered
SH000771,O000771,2023-01-04,2023-01-06,Delivered
SH000772,O000772,2023-01-04,2023-01-06,Delivered
SH000773,O000773,2023-01-04,,Cancelled
SH000774,O000774,2023-01-02,2023-01-04,Delivered
SH000775,O000775,2023-01-04,2023-01-06,Delivered
SH000776,O000776,2023-01-02,2023-01-06,Delivered
SH000777,O000777,2023-01-03,2023-01-07,Delivered
SH000778,O000778,2023-01-04,2023-01-06,Delivered
SH000779,O000779,2023-01-02,2023-01-04,Delivered
SH000780,O000780,2023-01-03,2023-01-08,Delivered
SH000781,O000781,2023-01-04,2023-01-07,Delivered
SH000782,O000782,2023-01-04,2023-01-06,Delivered
SH000783,O000783,2023-01-02,2023-01-07,Delivered
SH000784,O000784,2023-01-02,2023-01-07,Delivered
SH000785,O000785,2023-01-03,2023-01-06,Delivered
SH000786,O000786,2023-01-02,2023-01-05,Delivered
SH000787,O000787,2023-01-03,2023-01-06,Delivered
SH000788,O000788,2023-01-03,2023-01-11,Delayed
SH000789,O000789,2023-01-03,2023-01-07,Delivered
SH000790,O000790,2023-01-02,2023-01-04,Delivered
SH000791,O000791,2023-01-04,2023-01-06,Delivered
SH000792,O000792,2023-01-03,2023-01-05,Delivered
SH000793,O000793,2023-01-02,2023-01-07,Delivered
SH000794,O000794,2023-01-03,2023-01-06,Delivered
SH000795,O000795,2023-01-04,2023-01-09,Delivered
SH000796,O000796,2023-01-02,2023-01-05,Delivered
SH000797,O000797,2023-01-02,2023-01-04,Delivered
SH000798,O000798,2023-01-04,2023-01-08,Delivered
SH000799,O000799,2023-01-04,2023-01-11,Delayed
SH000800,O000800,2023-01-03,2023-01-06,Delivered
SH000801,O000801,2023-01-03,2023-01-07,Delivered
SH000802,O000802,2023-01-02,2023-01-04,Delivered
SH000803,O000803,2023-01-03,2023-01-08,Delivered
SH000804,O000804,2023-01-02,2023-01-14,Delayed
SH000805,O000805,2023-01-02,2023-01-05,Delivered
SH000806,O000806,2023-01-02,2023-01-05,Delivered
SH000807,O000807,2023-01-03,2023-01-05,Delivered
SH000808,O000808,2023-01-03,2023-01-08,Delivered
SH000809,O000809,2023-01-03,2023-01-05,Delivered
SH000810,O000810,2023-01-04,2023-01-06,Delivered
SH000811,O000811,2023-01-03,2023-01-08,Delivered
SH000812,O000812,2023-01-04,2023-01-07,Delivered
SH000813,O000813,2023-01-02,2023-01-08,Delayed
SH000814,O000814,2023-01-02,2023-01-04,Delivered
SH000815,O000815,2023-01-04,2023-01-09,Delivered
SH000816,O000816,2023-01-04,2023-01-08,Delivered
SH000817,O000817,2023-01-02,,Cancelled
SH000818,O000818,2023-01-04,2023-01-07,Delivered
SH000819,O000819,2023-01-03,2023-01-08,Delivered
SH000820,O000820,2023-01-03,2023-01-14,Delayed
SH000821,O000821,2023-01-02,2023-01-04,Delivered
SH000822,O000822,2023-01-02,2023-01-05,Delivered
SH000823,O000823,2023-01-03,2023-01-05,Delivered
SH000824,O000824,2023-01-04,2023-01-08,Delivered
SH000825,O000825,2023-01-04,2023-01-07,Delivered
SH000826,O000826,2023-01-04,2023-01-06,Delivered
SH000827,O000827,2023-01-04,,Cancelled
SH000828,O000828,2023-01-03,2023-01-05,Delivered
SH000829,O000829,2023-01-02,2023-01-07,Delivered
SH000830,O000830,2023-01-02,2023-01-07,Delivered
SH000831,O000831,2023-01-04,2023-01-07,Delivered
SH000832,O000832,2023-01-03,2023-01-06,Delivered
SH000833,O000833,2023-01-03,2023-01-15,Delayed
SH000834,O000834,2023-01-02,,Cancelled
SH000835,O000835,2023-01-02,2023-01-06,Delivered
SH000836,O000836,2023-01-03,2023-01-06,Delivered
SH000837,O000837,2023-01-04,2023-01-07,Delivered
SH000838,O000838,2023-01-04,2023-01-09,Delivered
SH000839,O000839,2023-01-04,2023-01-09,Delivered
SH000840,O000840,2023-01-04,2023-01-07,Delivered
SH000841,O000841,2023-01-04,2023-01-06,Delivered
SH000842,O000842,2023-01-02,2023-01-07,Delivered
SH000843,O000843,2023-01-03,2023-01-07,Delivered
SH000844,O000844,2023-01-04,2023-01-07,Delivered
SH000845,O000845,2023-01-04,2023-01-14,Delayed
SH000846,O000846,2023-01-02,2023-01-12,Delayed
SH000847,O000847,2023-01-03,2023-01-07,Delivered
SH000848,O000848,2023-01-02,2023-01-06,Delivered
SH000849,O000849,2023-01-03,2023-01-05,Delivered
SH000850,O000850,2023-01-04,,Cancelled
SH000851,O000851,2023-01-04,2023-01-06,Delivered
SH000852,O000852,2023-01-02,2023-01-05,Delivered
SH000853,O000853,2023-01-03,2023-01-05,Delivered
SH000854,O000854,2023-01-04,2023-01-09,Delivered
SH000855,O000855,2023-01-02,2023-01-06,Delivered
SH000856,O000856,2023-01-03,,Cancelled
SH000857,O000857,2023-01-02,2023-01-07,Delivered
SH000858,O000858,2023-01-04,2023-01-09,Delivered
SH000859,O000859,2023-01-04,2023-01-06,Delivered
SH000860,O000860,2023-01-04,2023-01-09,Delivered
SH000861,O000861,2023-01-04,2023-01-07,Delivered
SH000862,O000862,2023-01-03,2023-01-05,Delivered
SH000863,O000863,2023-01-03,2023-01-05,Delivered
SH000864,O000864,2023-01-03,2023-01-11,Delayed
SH000865,O000865,2023-01-03,,Cancelled
SH000866,O000866,2023-01-02,2023-01-06,Delivered
SH000867,O000867,2023-01-03,2023-01-08,Delivered
SH000868,O000868,2023-01-04,2023-01-08,Delivered
SH000869,O000869,2023-01-04,2023-01-08,Delivered
SH000870,O000870,2023-01-03,2023-01-08,Delivered
SH000871,O000871,2023-01-03,2023-01-08,Delivered
SH000872,O000872,2023-01-02,2023-01-07,Delivered
SH000873,O000873,2023-01-03,2023-01-11,Delayed
SH000874,O000874,2023-01-04,2023-01-07,Delivered
SH000875,O000875,2023-01-03,2023-01-05,Delivered
SH000876,O000876,2023-01-02,2023-01-06,Delivered
SH000877,O000877,2023-01-02,2023-01-07,Delivered
SH000878,O000878,2023-01-02,2023-01-06,Delivered
SH000879,O000879,2023-01-04,2023-01-11,Delayed
SH000880,O000880,2023-01-03,2023-01-08,Delivered
SH000881,O000881,2023-01-03,2023-01-07,Delivered
SH000882,O000882,2023-01-03,2023-01-08,Delivered
SH000883,O000883,2023-01-04,2023-01-08,Delivered
SH000884,O000884,2023-01-02,2023-01-07,Delivered
SH000885,O000885,2023-01-02,2023-01-05,Delivered
SH000886,O000886,2023-01-04,2023-01-08,Delivered
SH000887,O000887,2023-01-02,2023-01-04,Delivered
SH000888,O000888,2023-01-02,2023-01-10,Delayed
SH000889,O000889,2023-01-03,2023-01-07,Delivered
SH000890,O000890,2023-01-04,2023-01-07,Delivered
SH000891,O000891,2023-01-04,2023-01-07,Delivered
SH000892,O000892,2023-01-04,2023-01-07,Delivered
SH000893,O000893,2023-01-03,2023-01-05,Delivered
SH000894,O000894,2023-01-02,2023-01-05,Delivered
SH000895,O000895,2023-01-04,2023-01-08,Delivered
SH000896,O000896,2023-01-03,2023-01-06,Delivered
SH000897,O000897,2023-01-02,2023-01-05,Delivered
SH000898,O000898,2023-01-03,2023-01-06,Delivered
SH000899,O000899,2023-01-03,2023-01-08,Delivered
SH000900,O000900,2023-01-04,2023-01-11,Delayed
SH000901,O000901,2023-01-03,2023-01-05,Delivered
SH000902,O000902,2023-01-03,2023-01-05,Delivered
SH000903,O000903,2023-01-04,2023-01-06,Delivered
SH000904,O000904,2023-01-03,2023-01-07,Delivered
SH000905,O000905,2023-01-02,2023-01-12,Delayed
SH000906,O000906,2023-01-04,,Cancelled
SH000907,O000907,2023-01-03,2023-01-08,Delivered
SH000908,O000908,2023-01-03,2023-01-11,Delayed
SH000909,O000909,2023-01-02,2023-01-05,Delivered
SH000910,O000910,2023-01-03,2023-01-07,Delivered
SH000911,O000911,2023-01-03,2023-01-08,Delivered
SH000912,O000912,2023-01-02,2023-01-07,Delivered
SH000913,O000913,2023-01-02,2023-01-05,Delivered
SH000914,O000914,2023-01-04,2023-01-06,Delivered
